country,player,club,forward_or_back,stat,count
Wales,Ross Moriarty,Gwent Dragons,Forward,Gain Line Successes,15
Wales,Ross Moriarty,Gwent Dragons,Forward,Interceptions,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Passes Made,10
Wales,Ross Moriarty,Gwent Dragons,Forward,Off Loads Made,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Tackles Made,62
Wales,Ross Moriarty,Gwent Dragons,Forward,Missed Tackles,13
Wales,Ross Moriarty,Gwent Dragons,Forward,Turnovers Won,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Turnovers Conceded,5
Wales,Ross Moriarty,Gwent Dragons,Forward,Handling Errors,2
Wales,Ross Moriarty,Gwent Dragons,Forward,Penalties Conceded,3
Wales,Ross Moriarty,Gwent Dragons,Forward,Kicks From Hand,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Kicks Caught,8
Wales,Ross Moriarty,Gwent Dragons,Forward,Successful Lineout Takes,1
Wales,Ross Moriarty,Gwent Dragons,Forward,Stolen Lineouts,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Yellow Cards,0
Wales,Ross Moriarty,Gwent Dragons,Forward,Red Cards,0
Wales,Josh Navidi,Cardiff Blues,Forward,Metres Gained,45
Wales,Josh Navidi,Cardiff Blues,Forward,Carries,30
Wales,Josh Navidi,Cardiff Blues,Forward,Metres Per Carry,1.5
Wales,Josh Navidi,Cardiff Blues,Forward,Minutes Played,383
Wales,Josh Navidi,Cardiff Blues,Forward,Points,0
Wales,Josh Navidi,Cardiff Blues,Forward,Tries,0
Wales,Josh Navidi,Cardiff Blues,Forward,Try Assists,0
Wales,Josh Navidi,Cardiff Blues,Forward,Conversions,0
Wales,Josh Navidi,Cardiff Blues,Forward,Penalty Goals,0
Wales,Josh Navidi,Cardiff Blues,Forward,Drop Goals,0
Wales,Josh Navidi,Cardiff Blues,Forward,Defenders Beaten,2
Wales,Josh Navidi,Cardiff Blues,Forward,Clean Breaks,0
Wales,Josh Navidi,Cardiff Blues,Forward,Gain Line Successes,12
Wales,Josh Navidi,Cardiff Blues,Forward,Interceptions,1
Wales,Josh Navidi,Cardiff Blues,Forward,Passes Made,12
Wales,Josh Navidi,Cardiff Blues,Forward,Off Loads Made,1
Wales,Josh Navidi,Cardiff Blues,Forward,Tackles Made,83
Wales,Josh Navidi,Cardiff Blues,Forward,Missed Tackles,4
Wales,Josh Navidi,Cardiff Blues,Forward,Turnovers Won,4
Wales,Josh Navidi,Cardiff Blues,Forward,Turnovers Conceded,3
Wales,Josh Navidi,Cardiff Blues,Forward,Handling Errors,3
Wales,Josh Navidi,Cardiff Blues,Forward,Penalties Conceded,3
Wales,Josh Navidi,Cardiff Blues,Forward,Kicks From Hand,0
Wales,Josh Navidi,Cardiff Blues,Forward,Kicks Caught,0
Wales,Josh Navidi,Cardiff Blues,Forward,Successful Lineout Takes,0
Wales,Josh Navidi,Cardiff Blues,Forward,Stolen Lineouts,0
Wales,Josh Navidi,Cardiff Blues,Forward,Yellow Cards,0
Wales,Josh Navidi,Cardiff Blues,Forward,Red Cards,0
Wales,Justin Tipuric,Ospreys,Forward,Metres Gained,12
Wales,Justin Tipuric,Ospreys,Forward,Carries,14
Wales,Justin Tipuric,Ospreys,Forward,Metres Per Carry,0.8571428571428571
Wales,Justin Tipuric,Ospreys,Forward,Minutes Played,320
Wales,Justin Tipuric,Ospreys,Forward,Points,0
Wales,Justin Tipuric,Ospreys,Forward,Tries,0
Wales,Justin Tipuric,Ospreys,Forward,Try Assists,0
Wales,Justin Tipuric,Ospreys,Forward,Conversions,0
Wales,Justin Tipuric,Ospreys,Forward,Penalty Goals,0
Wales,Justin Tipuric,Ospreys,Forward,Drop Goals,0
Wales,Justin Tipuric,Ospreys,Forward,Defenders Beaten,1
Wales,Justin Tipuric,Ospreys,Forward,Clean Breaks,0
Wales,Justin Tipuric,Ospreys,Forward,Gain Line Successes,3
Wales,Justin Tipuric,Ospreys,Forward,Interceptions,0
Wales,Justin Tipuric,Ospreys,Forward,Passes Made,17
Wales,Justin Tipuric,Ospreys,Forward,Off Loads Made,0
Wales,Justin Tipuric,Ospreys,Forward,Tackles Made,67
Wales,Justin Tipuric,Ospreys,Forward,Missed Tackles,2
Wales,Justin Tipuric,Ospreys,Forward,Turnovers Won,2
Wales,Justin Tipuric,Ospreys,Forward,Turnovers Conceded,2
Wales,Justin Tipuric,Ospreys,Forward,Handling Errors,2
Wales,Justin Tipuric,Ospreys,Forward,Penalties Conceded,5
Wales,Justin Tipuric,Ospreys,Forward,Kicks From Hand,0
Wales,Justin Tipuric,Ospreys,Forward,Kicks Caught,0
Wales,Justin Tipuric,Ospreys,Forward,Successful Lineout Takes,12
Wales,Justin Tipuric,Ospreys,Forward,Stolen Lineouts,0
Wales,Justin Tipuric,Ospreys,Forward,Yellow Cards,0
Wales,Justin Tipuric,Ospreys,Forward,Red Cards,0
Wales,Gareth Davies,Scarlets,Back,Metres Gained,47
Wales,Gareth Davies,Scarlets,Back,Carries,17
Wales,Gareth Davies,Scarlets,Back,Metres Per Carry,2.764705882352941
Wales,Gareth Davies,Scarlets,Back,Minutes Played,247
Wales,Gareth Davies,Scarlets,Back,Points,0
Wales,Gareth Davies,Scarlets,Back,Tries,0
Wales,Gareth Davies,Scarlets,Back,Try Assists,0
Wales,Gareth Davies,Scarlets,Back,Conversions,0
Wales,Gareth Davies,Scarlets,Back,Penalty Goals,0
Wales,Gareth Davies,Scarlets,Back,Drop Goals,0
Wales,Gareth Davies,Scarlets,Back,Defenders Beaten,3
Wales,Gareth Davies,Scarlets,Back,Clean Breaks,2
Wales,Gareth Davies,Scarlets,Back,Gain Line Successes,5
Wales,Gareth Davies,Scarlets,Back,Interceptions,0
Wales,Gareth Davies,Scarlets,Back,Passes Made,222
Wales,Gareth Davies,Scarlets,Back,Off Loads Made,4
Wales,Gareth Davies,Scarlets,Back,Tackles Made,27
Wales,Gareth Davies,Scarlets,Back,Missed Tackles,9
Wales,Gareth Davies,Scarlets,Back,Turnovers Won,1
Wales,Gareth Davies,Scarlets,Back,Turnovers Conceded,9
Wales,Gareth Davies,Scarlets,Back,Handling Errors,7
Wales,Gareth Davies,Scarlets,Back,Penalties Conceded,3
Wales,Gareth Davies,Scarlets,Back,Kicks From Hand,31
Wales,Gareth Davies,Scarlets,Back,Kicks Caught,1
Wales,Gareth Davies,Scarlets,Back,Successful Lineout Takes,0
Wales,Gareth Davies,Scarlets,Back,Stolen Lineouts,0
Wales,Gareth Davies,Scarlets,Back,Yellow Cards,0
Wales,Gareth Davies,Scarlets,Back,Red Cards,0
Wales,Tomos Williams,Cardiff Blues,Back,Metres Gained,24
Wales,Tomos Williams,Cardiff Blues,Back,Carries,7
Wales,Tomos Williams,Cardiff Blues,Back,Metres Per Carry,3.4285714285714284
Wales,Tomos Williams,Cardiff Blues,Back,Minutes Played,52
Wales,Tomos Williams,Cardiff Blues,Back,Points,5
Wales,Tomos Williams,Cardiff Blues,Back,Tries,1
Wales,Tomos Williams,Cardiff Blues,Back,Try Assists,0
Wales,Tomos Williams,Cardiff Blues,Back,Conversions,0
Wales,Tomos Williams,Cardiff Blues,Back,Penalty Goals,0
Wales,Tomos Williams,Cardiff Blues,Back,Drop Goals,0
Wales,Tomos Williams,Cardiff Blues,Back,Defenders Beaten,0
Wales,Tomos Williams,Cardiff Blues,Back,Clean Breaks,1
Wales,Tomos Williams,Cardiff Blues,Back,Gain Line Successes,1
Wales,Tomos Williams,Cardiff Blues,Back,Interceptions,0
Wales,Tomos Williams,Cardiff Blues,Back,Passes Made,33
Wales,Tomos Williams,Cardiff Blues,Back,Off Loads Made,0
Wales,Tomos Williams,Cardiff Blues,Back,Tackles Made,5
Wales,Tomos Williams,Cardiff Blues,Back,Missed Tackles,2
Wales,Tomos Williams,Cardiff Blues,Back,Turnovers Won,1
Wales,Tomos Williams,Cardiff Blues,Back,Turnovers Conceded,3
Wales,Tomos Williams,Cardiff Blues,Back,Handling Errors,2
Wales,Tomos Williams,Cardiff Blues,Back,Penalties Conceded,0
Wales,Tomos Williams,Cardiff Blues,Back,Kicks From Hand,6
Wales,Tomos Williams,Cardiff Blues,Back,Kicks Caught,0
Wales,Tomos Williams,Cardiff Blues,Back,Successful Lineout Takes,0
Wales,Tomos Williams,Cardiff Blues,Back,Stolen Lineouts,0
Wales,Tomos Williams,Cardiff Blues,Back,Yellow Cards,0
Wales,Tomos Williams,Cardiff Blues,Back,Red Cards,0
Wales,Dan Biggar,Northampton,Back,Metres Gained,57
Wales,Dan Biggar,Northampton,Back,Carries,22
Wales,Dan Biggar,Northampton,Back,Metres Per Carry,2.590909090909091
Wales,Dan Biggar,Northampton,Back,Minutes Played,207
Wales,Dan Biggar,Northampton,Back,Points,21
Wales,Dan Biggar,Northampton,Back,Tries,0
Wales,Dan Biggar,Northampton,Back,Try Assists,2
Wales,Dan Biggar,Northampton,Back,Conversions,3
Wales,Dan Biggar,Northampton,Back,Penalty Goals,5
Wales,Dan Biggar,Northampton,Back,Drop Goals,0
Wales,Dan Biggar,Northampton,Back,Defenders Beaten,2
Wales,Dan Biggar,Northampton,Back,Clean Breaks,2
Wales,Dan Biggar,Northampton,Back,Gain Line Successes,9
Wales,Dan Biggar,Northampton,Back,Interceptions,0
Wales,Dan Biggar,Northampton,Back,Passes Made,37
Wales,Dan Biggar,Northampton,Back,Off Loads Made,1
Wales,Dan Biggar,Northampton,Back,Tackles Made,32
Wales,Dan Biggar,Northampton,Back,Missed Tackles,4
Wales,Dan Biggar,Northampton,Back,Turnovers Won,0
Wales,Dan Biggar,Northampton,Back,Turnovers Conceded,5
Wales,Dan Biggar,Northampton,Back,Handling Errors,1
Wales,Dan Biggar,Northampton,Back,Penalties Conceded,1
Wales,Dan Biggar,Northampton,Back,Kicks From Hand,32
Wales,Dan Biggar,Northampton,Back,Kicks Caught,10
Wales,Dan Biggar,Northampton,Back,Successful Lineout Takes,0
Wales,Dan Biggar,Northampton,Back,Stolen Lineouts,0
Wales,Dan Biggar,Northampton,Back,Yellow Cards,0
Wales,Dan Biggar,Northampton,Back,Red Cards,0
Wales,Hadleigh Parkes,Scarlets,Back,Metres Gained,116
Wales,Hadleigh Parkes,Scarlets,Back,Carries,33
Wales,Hadleigh Parkes,Scarlets,Back,Metres Per Carry,3.515151515151515
Wales,Hadleigh Parkes,Scarlets,Back,Minutes Played,298
Wales,Hadleigh Parkes,Scarlets,Back,Points,5
Wales,Hadleigh Parkes,Scarlets,Back,Tries,1
Wales,Hadleigh Parkes,Scarlets,Back,Try Assists,0
Wales,Hadleigh Parkes,Scarlets,Back,Conversions,0
Wales,Hadleigh Parkes,Scarlets,Back,Penalty Goals,0
Wales,Hadleigh Parkes,Scarlets,Back,Drop Goals,0
Wales,Hadleigh Parkes,Scarlets,Back,Defenders Beaten,8
Wales,Hadleigh Parkes,Scarlets,Back,Clean Breaks,3
Wales,Hadleigh Parkes,Scarlets,Back,Gain Line Successes,14
Wales,Hadleigh Parkes,Scarlets,Back,Interceptions,0
Wales,Hadleigh Parkes,Scarlets,Back,Passes Made,13
Wales,Hadleigh Parkes,Scarlets,Back,Off Loads Made,1
Wales,Hadleigh Parkes,Scarlets,Back,Tackles Made,39
Wales,Hadleigh Parkes,Scarlets,Back,Missed Tackles,4
Wales,Hadleigh Parkes,Scarlets,Back,Turnovers Won,2
Wales,Hadleigh Parkes,Scarlets,Back,Turnovers Conceded,4
Wales,Hadleigh Parkes,Scarlets,Back,Handling Errors,2
Wales,Hadleigh Parkes,Scarlets,Back,Penalties Conceded,2
Wales,Hadleigh Parkes,Scarlets,Back,Kicks From Hand,4
Wales,Hadleigh Parkes,Scarlets,Back,Kicks Caught,2
Wales,Hadleigh Parkes,Scarlets,Back,Successful Lineout Takes,0
Wales,Hadleigh Parkes,Scarlets,Back,Stolen Lineouts,0
Wales,Hadleigh Parkes,Scarlets,Back,Yellow Cards,0
Wales,Hadleigh Parkes,Scarlets,Back,Red Cards,0
Wales,Owen Watkin,Ospreys,Back,Metres Gained,31
Wales,Owen Watkin,Ospreys,Back,Carries,10
Wales,Owen Watkin,Ospreys,Back,Metres Per Carry,3.1
Wales,Owen Watkin,Ospreys,Back,Minutes Played,102
Wales,Owen Watkin,Ospreys,Back,Points,5
Wales,Owen Watkin,Ospreys,Back,Tries,1
Wales,Owen Watkin,Ospreys,Back,Try Assists,0
Wales,Owen Watkin,Ospreys,Back,Conversions,0
Wales,Owen Watkin,Ospreys,Back,Penalty Goals,0
Wales,Owen Watkin,Ospreys,Back,Drop Goals,0
Wales,Owen Watkin,Ospreys,Back,Defenders Beaten,5
Wales,Owen Watkin,Ospreys,Back,Clean Breaks,0
Wales,Owen Watkin,Ospreys,Back,Gain Line Successes,4
Wales,Owen Watkin,Ospreys,Back,Interceptions,0
Wales,Owen Watkin,Ospreys,Back,Passes Made,11
Wales,Owen Watkin,Ospreys,Back,Off Loads Made,1
Wales,Owen Watkin,Ospreys,Back,Tackles Made,15
Wales,Owen Watkin,Ospreys,Back,Missed Tackles,0
Wales,Owen Watkin,Ospreys,Back,Turnovers Won,1
Wales,Owen Watkin,Ospreys,Back,Turnovers Conceded,0
Wales,Owen Watkin,Ospreys,Back,Handling Errors,0
Wales,Owen Watkin,Ospreys,Back,Penalties Conceded,0
Wales,Owen Watkin,Ospreys,Back,Kicks From Hand,1
Wales,Owen Watkin,Ospreys,Back,Kicks Caught,0
Wales,Owen Watkin,Ospreys,Back,Successful Lineout Takes,0
Wales,Owen Watkin,Ospreys,Back,Stolen Lineouts,0
Wales,Owen Watkin,Ospreys,Back,Yellow Cards,0
Wales,Owen Watkin,Ospreys,Back,Red Cards,0
Wales,George North,Ospreys,Back,Metres Gained,129
Wales,George North,Ospreys,Back,Carries,21
Wales,George North,Ospreys,Back,Metres Per Carry,6.142857142857143
Wales,George North,Ospreys,Back,Minutes Played,248
Wales,George North,Ospreys,Back,Points,10
Wales,George North,Ospreys,Back,Tries,2
Wales,George North,Ospreys,Back,Try Assists,0
Wales,George North,Ospreys,Back,Conversions,0
Wales,George North,Ospreys,Back,Penalty Goals,0
Wales,George North,Ospreys,Back,Drop Goals,0
Wales,George North,Ospreys,Back,Defenders Beaten,7
Wales,George North,Ospreys,Back,Clean Breaks,2
Wales,George North,Ospreys,Back,Gain Line Successes,10
Wales,George North,Ospreys,Back,Interceptions,1
Wales,George North,Ospreys,Back,Passes Made,3
Wales,George North,Ospreys,Back,Off Loads Made,1
Wales,George North,Ospreys,Back,Tackles Made,19
Wales,George North,Ospreys,Back,Missed Tackles,1
Wales,George North,Ospreys,Back,Turnovers Won,5
Wales,George North,Ospreys,Back,Turnovers Conceded,4
Wales,George North,Ospreys,Back,Handling Errors,4
Wales,George North,Ospreys,Back,Penalties Conceded,2
Wales,George North,Ospreys,Back,Kicks From Hand,0
Wales,George North,Ospreys,Back,Kicks Caught,3
Wales,George North,Ospreys,Back,Successful Lineout Takes,1
Wales,George North,Ospreys,Back,Stolen Lineouts,0
Wales,George North,Ospreys,Back,Yellow Cards,0
Wales,George North,Ospreys,Back,Red Cards,0
Wales,Josh Adams,Cardiff Blues,Back,Metres Gained,257
Wales,Josh Adams,Cardiff Blues,Back,Carries,44
Wales,Josh Adams,Cardiff Blues,Back,Metres Per Carry,5.840909090909091
Wales,Josh Adams,Cardiff Blues,Back,Minutes Played,400
Wales,Josh Adams,Cardiff Blues,Back,Points,15
Wales,Josh Adams,Cardiff Blues,Back,Tries,3
Wales,Josh Adams,Cardiff Blues,Back,Try Assists,1
Wales,Josh Adams,Cardiff Blues,Back,Conversions,0
Wales,Josh Adams,Cardiff Blues,Back,Penalty Goals,0
Wales,Josh Adams,Cardiff Blues,Back,Drop Goals,0
Wales,Josh Adams,Cardiff Blues,Back,Defenders Beaten,8
Wales,Josh Adams,Cardiff Blues,Back,Clean Breaks,9
Wales,Josh Adams,Cardiff Blues,Back,Gain Line Successes,13
Wales,Josh Adams,Cardiff Blues,Back,Interceptions,0
Wales,Josh Adams,Cardiff Blues,Back,Passes Made,10
Wales,Josh Adams,Cardiff Blues,Back,Off Loads Made,4
Wales,Josh Adams,Cardiff Blues,Back,Tackles Made,12
Wales,Josh Adams,Cardiff Blues,Back,Missed Tackles,4
Wales,Josh Adams,Cardiff Blues,Back,Turnovers Won,1
Wales,Josh Adams,Cardiff Blues,Back,Turnovers Conceded,4
Wales,Josh Adams,Cardiff Blues,Back,Handling Errors,3
Wales,Josh Adams,Cardiff Blues,Back,Penalties Conceded,2
Wales,Josh Adams,Cardiff Blues,Back,Kicks From Hand,10
Wales,Josh Adams,Cardiff Blues,Back,Kicks Caught,17
Wales,Josh Adams,Cardiff Blues,Back,Successful Lineout Takes,0
Wales,Josh Adams,Cardiff Blues,Back,Stolen Lineouts,0
Wales,Josh Adams,Cardiff Blues,Back,Yellow Cards,0
Wales,Josh Adams,Cardiff Blues,Back,Red Cards,0
Wales,Jonah Holmes,Leicester,Back,Metres Gained,72
Wales,Jonah Holmes,Leicester,Back,Carries,12
Wales,Jonah Holmes,Leicester,Back,Metres Per Carry,6
Wales,Jonah Holmes,Leicester,Back,Minutes Played,80
Wales,Jonah Holmes,Leicester,Back,Points,0
Wales,Jonah Holmes,Leicester,Back,Tries,0
Wales,Jonah Holmes,Leicester,Back,Try Assists,0
Wales,Jonah Holmes,Leicester,Back,Conversions,0
Wales,Jonah Holmes,Leicester,Back,Penalty Goals,0
Wales,Jonah Holmes,Leicester,Back,Drop Goals,0
Wales,Jonah Holmes,Leicester,Back,Defenders Beaten,1
Wales,Jonah Holmes,Leicester,Back,Clean Breaks,0
Wales,Jonah Holmes,Leicester,Back,Gain Line Successes,9
Wales,Jonah Holmes,Leicester,Back,Interceptions,0
Wales,Jonah Holmes,Leicester,Back,Passes Made,1
Wales,Jonah Holmes,Leicester,Back,Off Loads Made,0
Wales,Jonah Holmes,Leicester,Back,Tackles Made,3
Wales,Jonah Holmes,Leicester,Back,Missed Tackles,0
Wales,Jonah Holmes,Leicester,Back,Turnovers Won,0
Wales,Jonah Holmes,Leicester,Back,Turnovers Conceded,1
Wales,Jonah Holmes,Leicester,Back,Handling Errors,0
Wales,Jonah Holmes,Leicester,Back,Penalties Conceded,0
Wales,Jonah Holmes,Leicester,Back,Kicks From Hand,1
Wales,Jonah Holmes,Leicester,Back,Kicks Caught,0
Wales,Jonah Holmes,Leicester,Back,Successful Lineout Takes,0
Wales,Jonah Holmes,Leicester,Back,Stolen Lineouts,0
Wales,Jonah Holmes,Leicester,Back,Yellow Cards,0
Wales,Jonah Holmes,Leicester,Back,Red Cards,0
Wales,Liam Williams,Saracens,Back,Metres Gained,216
Wales,Liam Williams,Saracens,Back,Carries,49
Wales,Liam Williams,Saracens,Back,Metres Per Carry,4.408163265306122
Wales,Liam Williams,Saracens,Back,Minutes Played,339
Wales,Liam Williams,Saracens,Back,Points,0
Wales,Liam Williams,Saracens,Back,Tries,0
Wales,Liam Williams,Saracens,Back,Try Assists,1
Wales,Liam Williams,Saracens,Back,Conversions,0
Wales,Liam Williams,Saracens,Back,Penalty Goals,0
Wales,Liam Williams,Saracens,Back,Drop Goals,0
Wales,Liam Williams,Saracens,Back,Defenders Beaten,13
Wales,Liam Williams,Saracens,Back,Clean Breaks,4
Wales,Liam Williams,Saracens,Back,Gain Line Successes,7
Wales,Liam Williams,Saracens,Back,Interceptions,0
Wales,Liam Williams,Saracens,Back,Passes Made,20
Wales,Liam Williams,Saracens,Back,Off Loads Made,5
Wales,Liam Williams,Saracens,Back,Tackles Made,7
Wales,Liam Williams,Saracens,Back,Missed Tackles,3
Wales,Liam Williams,Saracens,Back,Turnovers Won,1
Wales,Liam Williams,Saracens,Back,Turnovers Conceded,4
Wales,Liam Williams,Saracens,Back,Handling Errors,2
Wales,Liam Williams,Saracens,Back,Penalties Conceded,0
Wales,Liam Williams,Saracens,Back,Kicks From Hand,9
Wales,Liam Williams,Saracens,Back,Kicks Caught,24
Wales,Liam Williams,Saracens,Back,Successful Lineout Takes,0
Wales,Liam Williams,Saracens,Back,Stolen Lineouts,0
Wales,Liam Williams,Saracens,Back,Yellow Cards,0
Wales,Liam Williams,Saracens,Back,Red Cards,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Metres Gained,4
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Carries,5
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Metres Per Carry,0.8
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Minutes Played,52
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Points,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Tries,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Try Assists,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Conversions,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Penalty Goals,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Drop Goals,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Defenders Beaten,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Clean Breaks,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Gain Line Successes,3
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Interceptions,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Passes Made,1
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Off Loads Made,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Tackles Made,15
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Missed Tackles,3
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Turnovers Won,1
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Turnovers Conceded,1
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Handling Errors,1
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Penalties Conceded,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Kicks From Hand,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Kicks Caught,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Successful Lineout Takes,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Stolen Lineouts,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Yellow Cards,0
England,Luke Cowan-Dickie,Exeter Chiefs,Forward,Red Cards,0
England,Tom Curry,Sale,Forward,Metres Gained,66
England,Tom Curry,Sale,Forward,Carries,28
England,Tom Curry,Sale,Forward,Metres Per Carry,2.357142857142857
England,Tom Curry,Sale,Forward,Minutes Played,361
England,Tom Curry,Sale,Forward,Points,10
England,Tom Curry,Sale,Forward,Tries,2
England,Tom Curry,Sale,Forward,Try Assists,0
England,Tom Curry,Sale,Forward,Conversions,0
England,Tom Curry,Sale,Forward,Penalty Goals,0
England,Tom Curry,Sale,Forward,Drop Goals,0
England,Tom Curry,Sale,Forward,Defenders Beaten,4
England,Tom Curry,Sale,Forward,Clean Breaks,3
England,Tom Curry,Sale,Forward,Gain Line Successes,11
England,Tom Curry,Sale,Forward,Interceptions,0
England,Tom Curry,Sale,Forward,Passes Made,10
England,Tom Curry,Sale,Forward,Off Loads Made,0
England,Tom Curry,Sale,Forward,Tackles Made,86
England,Tom Curry,Sale,Forward,Missed Tackles,10
England,Tom Curry,Sale,Forward,Turnovers Won,5
England,Tom Curry,Sale,Forward,Turnovers Conceded,3
England,Tom Curry,Sale,Forward,Handling Errors,1
England,Tom Curry,Sale,Forward,Penalties Conceded,8
England,Tom Curry,Sale,Forward,Kicks From Hand,0
England,Tom Curry,Sale,Forward,Kicks Caught,0
England,Tom Curry,Sale,Forward,Successful Lineout Takes,0
England,Tom Curry,Sale,Forward,Stolen Lineouts,0
England,Tom Curry,Sale,Forward,Yellow Cards,1
England,Tom Curry,Sale,Forward,Red Cards,0
England,Ellis Genge,Leicester,Forward,Metres Gained,21
England,Ellis Genge,Leicester,Forward,Carries,21
England,Ellis Genge,Leicester,Forward,Metres Per Carry,1
England,Ellis Genge,Leicester,Forward,Minutes Played,142
England,Ellis Genge,Leicester,Forward,Points,0
England,Ellis Genge,Leicester,Forward,Tries,0
England,Ellis Genge,Leicester,Forward,Try Assists,1
England,Ellis Genge,Leicester,Forward,Conversions,0
England,Ellis Genge,Leicester,Forward,Penalty Goals,0
England,Ellis Genge,Leicester,Forward,Drop Goals,0
England,Ellis Genge,Leicester,Forward,Defenders Beaten,4
England,Ellis Genge,Leicester,Forward,Clean Breaks,0
England,Ellis Genge,Leicester,Forward,Gain Line Successes,9
England,Ellis Genge,Leicester,Forward,Interceptions,0
England,Ellis Genge,Leicester,Forward,Passes Made,5
England,Ellis Genge,Leicester,Forward,Off Loads Made,1
England,Ellis Genge,Leicester,Forward,Tackles Made,25
England,Ellis Genge,Leicester,Forward,Missed Tackles,5
England,Ellis Genge,Leicester,Forward,Turnovers Won,1
England,Ellis Genge,Leicester,Forward,Turnovers Conceded,1
England,Ellis Genge,Leicester,Forward,Handling Errors,1
England,Ellis Genge,Leicester,Forward,Penalties Conceded,1
England,Ellis Genge,Leicester,Forward,Kicks From Hand,0
England,Ellis Genge,Leicester,Forward,Kicks Caught,0
England,Ellis Genge,Leicester,Forward,Successful Lineout Takes,0
England,Ellis Genge,Leicester,Forward,Stolen Lineouts,0
England,Ellis Genge,Leicester,Forward,Yellow Cards,0
England,Ellis Genge,Leicester,Forward,Red Cards,0
England,Jamie George,Saracens,Forward,Metres Gained,68
England,Jamie George,Saracens,Forward,Carries,23
England,Jamie George,Saracens,Forward,Metres Per Carry,2.9565217391304346
England,Jamie George,Saracens,Forward,Minutes Played,348
England,Jamie George,Saracens,Forward,Points,5
England,Jamie George,Saracens,Forward,Tries,1
England,Jamie George,Saracens,Forward,Try Assists,1
England,Jamie George,Saracens,Forward,Conversions,0
England,Jamie George,Saracens,Forward,Penalty Goals,0
England,Jamie George,Saracens,Forward,Drop Goals,0
England,Jamie George,Saracens,Forward,Defenders Beaten,3
England,Jamie George,Saracens,Forward,Clean Breaks,1
England,Jamie George,Saracens,Forward,Gain Line Successes,13
England,Jamie George,Saracens,Forward,Interceptions,0
England,Jamie George,Saracens,Forward,Passes Made,6
England,Jamie George,Saracens,Forward,Off Loads Made,0
England,Jamie George,Saracens,Forward,Tackles Made,78
England,Jamie George,Saracens,Forward,Missed Tackles,5
England,Jamie George,Saracens,Forward,Turnovers Won,2
England,Jamie George,Saracens,Forward,Turnovers Conceded,3
England,Jamie George,Saracens,Forward,Handling Errors,3
England,Jamie George,Saracens,Forward,Penalties Conceded,1
England,Jamie George,Saracens,Forward,Kicks From Hand,0
England,Jamie George,Saracens,Forward,Kicks Caught,1
England,Jamie George,Saracens,Forward,Successful Lineout Takes,0
England,Jamie George,Saracens,Forward,Stolen Lineouts,0
England,Jamie George,Saracens,Forward,Yellow Cards,0
England,Jamie George,Saracens,Forward,Red Cards,0
England,Maro Itoje,Saracens,Forward,Metres Gained,4
England,Maro Itoje,Saracens,Forward,Carries,6
England,Maro Itoje,Saracens,Forward,Metres Per Carry,0.6666666666666666
England,Maro Itoje,Saracens,Forward,Minutes Played,53
England,Maro Itoje,Saracens,Forward,Points,0
England,Maro Itoje,Saracens,Forward,Tries,0
England,Maro Itoje,Saracens,Forward,Try Assists,0
England,Maro Itoje,Saracens,Forward,Conversions,0
England,Maro Itoje,Saracens,Forward,Penalty Goals,0
England,Maro Itoje,Saracens,Forward,Drop Goals,0
England,Maro Itoje,Saracens,Forward,Defenders Beaten,0
England,Maro Itoje,Saracens,Forward,Clean Breaks,0
England,Maro Itoje,Saracens,Forward,Gain Line Successes,1
England,Maro Itoje,Saracens,Forward,Interceptions,0
England,Maro Itoje,Saracens,Forward,Passes Made,2
England,Maro Itoje,Saracens,Forward,Off Loads Made,0
